symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
9033.T,"Hiroshima Electric Railway Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 25506516992, 'fmt': '25.507B', 'longFmt': '25,506,516,992'}",186847249,"hiroshima,electric"
3470.T,"Marimo Regional Revitalization REIT, Inc.",EQUITY,JPY,japan,"{'raw': 25489168384, 'fmt': '25.489B', 'longFmt': '25,489,168,384'}",186720162,marimo
3655.T,BrainPad Inc.,EQUITY,JPY,japan,"{'raw': 25482194944, 'fmt': '25.482B', 'longFmt': '25,482,194,944'}",186669078,brainpad
5015.T,BP Castrol K.K.,EQUITY,JPY,japan,"{'raw': 25414174720, 'fmt': '25.414B', 'longFmt': '25,414,174,720'}",186170798,castrol
9823.T,Mammy Mart Corporation,EQUITY,JPY,japan,"{'raw': 25328435200, 'fmt': '25.328B', 'longFmt': '25,328,435,200'}",185542716,"mammy,mart"
8301.T,Bank of Japan,EQUITY,JPY,japan,"{'raw': 25300000768, 'fmt': '25.3B', 'longFmt': '25,300,000,768'}",185334420,"bank,of,japan"
4772.T,Stream Media Corporation,EQUITY,JPY,japan,"{'raw': 25264891904, 'fmt': '25.265B', 'longFmt': '25,264,891,904'}",185077231,"stream,media"
7638.T,"NEW ART HOLDINGS Co., Ltd.",EQUITY,JPY,japan,"{'raw': 25254187008, 'fmt': '25.254B', 'longFmt': '25,254,187,008'}",184998813,"new,art"
3784.T,Vinx Corp.,EQUITY,JPY,japan,"{'raw': 25192464384, 'fmt': '25.192B', 'longFmt': '25,192,464,384'}",184546666,vinx
7315.T,"IJTT Co., Ltd.",EQUITY,JPY,japan,"{'raw': 25145690112, 'fmt': '25.146B', 'longFmt': '25,145,690,112'}",184204022,ijtt
6612.T,BALMUDA Inc.,EQUITY,JPY,japan,"{'raw': 25125783552, 'fmt': '25.126B', 'longFmt': '25,125,783,552'}",184058197,balmuda
3946.T,"Tomoku Co., Ltd.",EQUITY,JPY,japan,"{'raw': 25121988608, 'fmt': '25.122B', 'longFmt': '25,121,988,608'}",184030397,tomoku
1975.T,"Asahi Kogyosha Co., Ltd.",EQUITY,JPY,japan,"{'raw': 25106745344, 'fmt': '25.107B', 'longFmt': '25,106,745,344'}",183918733,kogyosha
9386.T,Nippon Concept Corporation,EQUITY,JPY,japan,"{'raw': 25100718080, 'fmt': '25.101B', 'longFmt': '25,100,718,080'}",183874581,"nippon,concept"
2453.T,"Japan Best Rescue System Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 25077899264, 'fmt': '25.078B', 'longFmt': '25,077,899,264'}",183707422,"japan,best"
7482.T,"Shimojima Co., Ltd.",EQUITY,JPY,japan,"{'raw': 25062975488, 'fmt': '25.063B', 'longFmt': '25,062,975,488'}",183598099,shimojima
3193.T,"Torikizoku Holdings Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 25028999168, 'fmt': '25.029B', 'longFmt': '25,028,999,168'}",183349206,torikizoku
2804.T,"Bull-Dog Sauce Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24957206528, 'fmt': '24.957B', 'longFmt': '24,957,206,528'}",182823291,"bull-dog,sauce"
8202.T,"Laox CO., LTD.",EQUITY,JPY,japan,"{'raw': 24956868608, 'fmt': '24.957B', 'longFmt': '24,956,868,608'}",182820816,laox
7088.T,Forum Engineering Inc.,EQUITY,JPY,japan,"{'raw': 24906446848, 'fmt': '24.906B', 'longFmt': '24,906,446,848'}",182451453,"forum,engineering"
9467.T,"AlphaPolis Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24905611264, 'fmt': '24.906B', 'longFmt': '24,905,611,264'}",182445331,alphapolis
9248.T,"People, Dreams & Technologies Group Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24858238976, 'fmt': '24.858B', 'longFmt': '24,858,238,976'}",182098307,"people,dreams"
2915.T,"KENKO Mayonnaise Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 24852535296, 'fmt': '24.853B', 'longFmt': '24,852,535,296'}",182056525,kenko
6387.T,SAMCO Inc.,EQUITY,JPY,japan,"{'raw': 24781094912, 'fmt': '24.781B', 'longFmt': '24,781,094,912'}",181533191,samco
4541.T,"Nichi-Iko Pharmaceutical Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24722507776, 'fmt': '24.723B', 'longFmt': '24,722,507,776'}",181104012,nichi-iko
9979.T,Daisyo Corporation,EQUITY,JPY,japan,"{'raw': 24699580416, 'fmt': '24.7B', 'longFmt': '24,699,580,416'}",180936058,daisyo
2440.T,"Gurunavi, Inc.",EQUITY,JPY,japan,"{'raw': 24693204992, 'fmt': '24.693B', 'longFmt': '24,693,204,992'}",180889355,gurunavi
5304.T,"Sec Carbon, Limited",EQUITY,JPY,japan,"{'raw': 24675764224, 'fmt': '24.676B', 'longFmt': '24,675,764,224'}",180761594,"sec,carbon"
3983.T,"oRo Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24665917440, 'fmt': '24.666B', 'longFmt': '24,665,917,440'}",180689461,"oro,co"
4554.T,"Fuji Pharma Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24651102208, 'fmt': '24.651B', 'longFmt': '24,651,102,208'}",180580933,"fuji,pharma"
6309.T,"Tomoe Engineering Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24646375424, 'fmt': '24.646B', 'longFmt': '24,646,375,424'}",180546307,tomoe
5999.T,Ihara Science Corporation,EQUITY,JPY,japan,"{'raw': 24644980736, 'fmt': '24.645B', 'longFmt': '24,644,980,736'}",180536090,ihara
4464.T,SOFT99corporation,EQUITY,JPY,japan,"{'raw': 24600655872, 'fmt': '24.601B', 'longFmt': '24,600,655,872'}",180211390,soft99corporation
6482.T,"Yushin Precision Equipment Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24573415424, 'fmt': '24.573B', 'longFmt': '24,573,415,424'}",180011840,yushin
3966.T,"Uzabase, Inc.",EQUITY,JPY,japan,"{'raw': 24554926080, 'fmt': '24.555B', 'longFmt': '24,554,926,080'}",179876397,uzabase
5909.T,Corona Corporation,EQUITY,JPY,japan,"{'raw': 24527628288, 'fmt': '24.528B', 'longFmt': '24,527,628,288'}",179676428,"corona,corporation"
8065.T,Sato Shoji Corporation,EQUITY,JPY,japan,"{'raw': 24464650240, 'fmt': '24.465B', 'longFmt': '24,464,650,240'}",179215084,"sato,shoji"
6306.T,"Nikko Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24463808512, 'fmt': '24.464B', 'longFmt': '24,463,808,512'}",179208918,"nikko,co"
2389.T,"Digital Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 24449675264, 'fmt': '24.45B', 'longFmt': '24,449,675,264'}",179105386,"digital,holdings,inc"
4792.T,"YAMADA Consulting Group Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 24444555264, 'fmt': '24.445B', 'longFmt': '24,444,555,264'}",179067879,"yamada,consulting"
7510.T,Takebishi Corporation,EQUITY,JPY,japan,"{'raw': 24434913280, 'fmt': '24.435B', 'longFmt': '24,434,913,280'}",178997247,takebishi
2294.T,"Kakiyasu Honten Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24421611520, 'fmt': '24.422B', 'longFmt': '24,421,611,520'}",178899805,kakiyasu
1811.T,The Zenitaka Corporation,EQUITY,JPY,japan,"{'raw': 24387153920, 'fmt': '24.387B', 'longFmt': '24,387,153,920'}",178647387,zenitaka
8157.T,"Tsuzuki Denki Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24383959040, 'fmt': '24.384B', 'longFmt': '24,383,959,040'}",178623983,tsuzuki
8798.T,"Advance Create Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24340627456, 'fmt': '24.341B', 'longFmt': '24,340,627,456'}",178306559,"advance,create"
6626.T,SEMITEC Corporation,EQUITY,JPY,japan,"{'raw': 24330858496, 'fmt': '24.331B', 'longFmt': '24,330,858,496'}",178234997,semitec
7745.T,A&D HOLON Holdings Company Limited,EQUITY,JPY,japan,"{'raw': 24292849664, 'fmt': '24.293B', 'longFmt': '24,292,849,664'}",177956564,a&d
4725.T,CAC Holdings Corporation,EQUITY,JPY,japan,"{'raw': 24263170048, 'fmt': '24.263B', 'longFmt': '24,263,170,048'}",177739147,"cac,holdings"
6832.T,"AOI Electronics Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24250181632, 'fmt': '24.25B', 'longFmt': '24,250,181,632'}",177644001,aoi
3915.T,"TerraSky Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 24230690816, 'fmt': '24.231B', 'longFmt': '24,230,690,816'}",177501221,terrasky
7823.T,Artnature Inc.,EQUITY,JPY,japan,"{'raw': 24095174656, 'fmt': '24.095B', 'longFmt': '24,095,174,656'}",176508502,artnature
3772.T,"Wealth Management, Inc.",EQUITY,JPY,japan,"{'raw': 24094289920, 'fmt': '24.094B', 'longFmt': '24,094,289,920'}",176502021,"wealth,management,inc"
3903.T,gumi Inc.,EQUITY,JPY,japan,"{'raw': 24065579008, 'fmt': '24.066B', 'longFmt': '24,065,579,008'}",176291700,"gumi,inc"
7952.T,"Kawai Musical Instruments Manufacturing Co., Ltd.",EQUITY,JPY,japan,"{'raw': 24065579008, 'fmt': '24.066B', 'longFmt': '24,065,579,008'}",176291700,"kawai,musical"
3221.T,"Yossix Holdings Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 24060114944, 'fmt': '24.06B', 'longFmt': '24,060,114,944'}",176251673,yossix
6815.T,Uniden Holdings Corporation,EQUITY,JPY,japan,"{'raw': 24043882496, 'fmt': '24.044B', 'longFmt': '24,043,882,496'}",176132762,uniden
8713.T,FIDEA Holdings Co. Ltd.,EQUITY,JPY,japan,"{'raw': 24043081728, 'fmt': '24.043B', 'longFmt': '24,043,081,728'}",176126896,fidea
7705.T,GL Sciences Inc.,EQUITY,JPY,japan,"{'raw': 24038711296, 'fmt': '24.039B', 'longFmt': '24,038,711,296'}",176094881,"gl,sciences"
8842.T,"Tokyo Rakutenchi Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 24036143104, 'fmt': '24.036B', 'longFmt': '24,036,143,104'}",176076068,rakutenchi
4425.T,Kudan Inc.,EQUITY,JPY,japan,"{'raw': 23985539072, 'fmt': '23.986B', 'longFmt': '23,985,539,072'}",175705369,kudan
7820.T,"Nihon Flush Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23979358208, 'fmt': '23.979B', 'longFmt': '23,979,358,208'}",175660092,"nihon,flush"
1813.T,Fudo Tetra Corporation,EQUITY,JPY,japan,"{'raw': 23977736192, 'fmt': '23.978B', 'longFmt': '23,977,736,192'}",175648210,fudo
6240.T,Yamashin-Filter Corp.,EQUITY,JPY,japan,"{'raw': 23903311872, 'fmt': '23.903B', 'longFmt': '23,903,311,872'}",175103016,yamashin-filter
7774.T,"Japan Tissue Engineering Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23878680576, 'fmt': '23.879B', 'longFmt': '23,878,680,576'}",174922581,"japan,tissue"
6247.T,"Hisaka Works, Ltd.",EQUITY,JPY,japan,"{'raw': 23864586240, 'fmt': '23.865B', 'longFmt': '23,864,586,240'}",174819333,hisaka
6232.T,ACSL Ltd.,EQUITY,JPY,japan,"{'raw': 23855874048, 'fmt': '23.856B', 'longFmt': '23,855,874,048'}",174755512,acsl
6237.T,"Iwaki Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23854544896, 'fmt': '23.855B', 'longFmt': '23,854,544,896'}",174745775,"iwaki,co"
9850.T,"Gourmet Kineya Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 23834812416, 'fmt': '23.835B', 'longFmt': '23,834,812,416'}",174601226,kineya
7609.T,"Daitron Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23681425408, 'fmt': '23.681B', 'longFmt': '23,681,425,408'}",173477594,daitron
4094.T,"Nihon Kagaku Sangyo Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23676719104, 'fmt': '23.677B', 'longFmt': '23,676,719,104'}",173443118,kagaku
6824.T,"New Cosmos Electric Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 23588534272, 'fmt': '23.589B', 'longFmt': '23,588,534,272'}",172797122,"new,cosmos"
3665.T,Enigmo Inc.,EQUITY,JPY,japan,"{'raw': 23144828928, 'fmt': '23.145B', 'longFmt': '23,144,828,928'}",169546772,enigmo
3178.T,"Chimney Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23344529408, 'fmt': '23.345B', 'longFmt': '23,344,529,408'}",171009672,"chimney,co"
3793.T,"Drecom Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 23316946944, 'fmt': '23.317B', 'longFmt': '23,316,946,944'}",170807617,drecom
7187.T,"J-Lease Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 23224616960, 'fmt': '23.225B', 'longFmt': '23,224,616,960'}",170131257,j-lease
7955.T,Cleanup Corporation,EQUITY,JPY,japan,"{'raw': 23130720256, 'fmt': '23.131B', 'longFmt': '23,130,720,256'}",169443419,"cleanup,corporation"
7238.T,"Akebono Brake Industry Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23109167104, 'fmt': '23.109B', 'longFmt': '23,109,167,104'}",169285532,akebono
2120.T,"LIFULL Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23061850112, 'fmt': '23.062B', 'longFmt': '23,061,850,112'}",168938913,lifull
3677.T,"System Information Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 23055796224, 'fmt': '23.056B', 'longFmt': '23,055,796,224'}",168894565,"system,information"
4479.T,"Makuake, Inc.",EQUITY,JPY,japan,"{'raw': 23038242816, 'fmt': '23.038B', 'longFmt': '23,038,242,816'}",168765978,makuake
2221.T,"Iwatsuka Confectionery Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23033425920, 'fmt': '23.033B', 'longFmt': '23,033,425,920'}",168730692,iwatsuka
3139.T,"Lacto Japan Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23026321408, 'fmt': '23.026B', 'longFmt': '23,026,321,408'}",168678648,"lacto,japan"
3040.T,Soliton Systems K.K.,EQUITY,JPY,japan,"{'raw': 23025444864, 'fmt': '23.025B', 'longFmt': '23,025,444,864'}",168672227,"soliton,systems"
5161.T,"Nishikawa Rubber Co., Ltd.",EQUITY,JPY,japan,"{'raw': 23013726208, 'fmt': '23.014B', 'longFmt': '23,013,726,208'}",168586382,nishikawa
2882.T,"EAT&HOLDINGS Co.,Ltd",EQUITY,JPY,japan,"{'raw': 23011315712, 'fmt': '23.011B', 'longFmt': '23,011,315,712'}",168568724,eat&holdings
2393.T,"Nippon Care Supply Co., Ltd.",EQUITY,JPY,japan,"{'raw': 22980554752, 'fmt': '22.981B', 'longFmt': '22,980,554,752'}",168343386,"nippon,care"
4936.T,AXXZIA Inc.,EQUITY,JPY,japan,"{'raw': 22858799104, 'fmt': '22.859B', 'longFmt': '22,858,799,104'}",167451468,axxzia
6067.T,Impact HD Inc.,EQUITY,JPY,japan,"{'raw': 22849806336, 'fmt': '22.85B', 'longFmt': '22,849,806,336'}",167385592,"impact,hd"
4847.T,Intelligent Wave Inc.,EQUITY,JPY,japan,"{'raw': 22793342976, 'fmt': '22.793B', 'longFmt': '22,793,342,976'}",166971971,"intelligent,wave"
3498.T,"Kasumigaseki Capital Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 22762930176, 'fmt': '22.763B', 'longFmt': '22,762,930,176'}",166749183,kasumigaseki
3916.T,Digital Information Technologies Corporation,EQUITY,JPY,japan,"{'raw': 22750464000, 'fmt': '22.75B', 'longFmt': '22,750,464,000'}",166657863,"digital,information"
3891.T,Nippon Kodoshi Corporation,EQUITY,JPY,japan,"{'raw': 22750234624, 'fmt': '22.75B', 'longFmt': '22,750,234,624'}",166656182,kodoshi
4410.T,"Harima Chemicals Group, Inc.",EQUITY,JPY,japan,"{'raw': 22699460608, 'fmt': '22.699B', 'longFmt': '22,699,460,608'}",166284239,"harima,chemicals"
2585.T,"Lifedrink Company, Inc.",EQUITY,JPY,japan,"{'raw': 22669766656, 'fmt': '22.67B', 'longFmt': '22,669,766,656'}",166066717,lifedrink
4434.T,"Serverworks Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 22637385728, 'fmt': '22.637B', 'longFmt': '22,637,385,728'}",165829511,serverworks
2193.T,Cookpad Inc.,EQUITY,JPY,japan,"{'raw': 22613569536, 'fmt': '22.614B', 'longFmt': '22,613,569,536'}",165655046,cookpad
2933.T,Kibun Foods Inc.,EQUITY,JPY,japan,"{'raw': 22601502720, 'fmt': '22.602B', 'longFmt': '22,601,502,720'}",165566651,kibun
4579.T,RaQualia Pharma Inc.,EQUITY,JPY,japan,"{'raw': 22567055360, 'fmt': '22.567B', 'longFmt': '22,567,055,360'}",165314308,raqualia
9828.T,"Genki Sushi Co., Ltd.",EQUITY,JPY,japan,"{'raw': 22563856384, 'fmt': '22.564B', 'longFmt': '22,563,856,384'}",165290874,genki
7370.T,"Enjin Co., Ltd.",EQUITY,JPY,japan,"{'raw': 22534010880, 'fmt': '22.534B', 'longFmt': '22,534,010,880'}",165072242,enjin
2749.T,"Jp-Holdings,Inc.",EQUITY,JPY,japan,"{'raw': 22479456256, 'fmt': '22.479B', 'longFmt': '22,479,456,256'}",164672603,jp-holdingsinc
8914.T,"Arealink Co., Ltd.",EQUITY,JPY,japan,"{'raw': 22437595136, 'fmt': '22.438B', 'longFmt': '22,437,595,136'}",164365951,arealink
3763.T,Pro-Ship Incorporated,EQUITY,JPY,japan,"{'raw': 22413828096, 'fmt': '22.414B', 'longFmt': '22,413,828,096'}",164191846,pro-ship
7050.T,Frontier International Inc.,EQUITY,JPY,japan,"{'raw': 22392315904, 'fmt': '22.392B', 'longFmt': '22,392,315,904'}",164034259,"frontier,international"
3628.T,Data Horizon Corporation,EQUITY,JPY,japan,"{'raw': 22392231936, 'fmt': '22.392B', 'longFmt': '22,392,231,936'}",164033644,"data,horizon"
8928.T,Anabuki Kosan Inc.,EQUITY,JPY,japan,"{'raw': 22389612544, 'fmt': '22.39B', 'longFmt': '22,389,612,544'}",164014456,anabuki
4636.T,"T&K Toka Co., Ltd.",EQUITY,JPY,japan,"{'raw': 22387859456, 'fmt': '22.388B', 'longFmt': '22,387,859,456'}",164001614,t&k
3990.T,"UUUM Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 22380658688, 'fmt': '22.381B', 'longFmt': '22,380,658,688'}",163948865,uuum
4221.T,"Okura Industrial Co., Ltd.",EQUITY,JPY,japan,"{'raw': 22378803200, 'fmt': '22.379B', 'longFmt': '22,378,803,200'}",163935272,okura
3431.T,"Miyaji Engineering Group,Inc.",EQUITY,JPY,japan,"{'raw': 22355902464, 'fmt': '22.356B', 'longFmt': '22,355,902,464'}",163767514,miyaji
5184.T,"Nichirin Co., Ltd.",EQUITY,JPY,japan,"{'raw': 22336890880, 'fmt': '22.337B', 'longFmt': '22,336,890,880'}",163628245,nichirin
9629.T,PCA Corporation,EQUITY,JPY,japan,"{'raw': 22318884864, 'fmt': '22.319B', 'longFmt': '22,318,884,864'}",163496342,"pca,corporation"
6613.T,"QD Laser, Inc.",EQUITY,JPY,japan,"{'raw': 22309879808, 'fmt': '22.31B', 'longFmt': '22,309,879,808'}",163430376,"qd,laser"
8137.T,Sun-Wa Technos Corporation,EQUITY,JPY,japan,"{'raw': 22270248960, 'fmt': '22.27B', 'longFmt': '22,270,248,960'}",163140061,sun-wa
9522.T,"Renewable Japan Co., Ltd.",EQUITY,JPY,japan,"{'raw': 22260439040, 'fmt': '22.26B', 'longFmt': '22,260,439,040'}",163068199,"renewable,japan"
4431.T,"Smaregi, Inc.",EQUITY,JPY,japan,"{'raw': 22132854784, 'fmt': '22.133B', 'longFmt': '22,132,854,784'}",162133584,smaregi
2108.T,"Nippon Beet Sugar Manufacturing Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 22107035648, 'fmt': '22.107B', 'longFmt': '22,107,035,648'}",161944447,"nippon,beet"
2374.T,Saint-Care Holding Corporation,EQUITY,JPY,japan,"{'raw': 22098761728, 'fmt': '22.099B', 'longFmt': '22,098,761,728'}",161883837,saint-care
3153.T,"Yashima Denki Co., Ltd.",EQUITY,JPY,japan,"{'raw': 22098708480, 'fmt': '22.099B', 'longFmt': '22,098,708,480'}",161883447,yashima
3919.T,"PiPEDO HD, Inc.",EQUITY,JPY,japan,"{'raw': 22087600128, 'fmt': '22.088B', 'longFmt': '22,087,600,128'}",161802073,pipedo
8249.T,"TECHNO ASSOCIE Co., Ltd.",EQUITY,JPY,japan,"{'raw': 22054905856, 'fmt': '22.055B', 'longFmt': '22,054,905,856'}",161562572,"techno,associe"
4192.T,SpiderPlus & Co.,EQUITY,JPY,japan,"{'raw': 21975269376, 'fmt': '21.975B', 'longFmt': '21,975,269,376'}",160979197,spiderplus
3778.T,SAKURA Internet Inc.,EQUITY,JPY,japan,"{'raw': 21974382592, 'fmt': '21.974B', 'longFmt': '21,974,382,592'}",160972701,"sakura,internet"
9535.T,"HIROSHIMA GAS Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 21905231872, 'fmt': '21.905B', 'longFmt': '21,905,231,872'}",160466139,"hiroshima,gas"
3443.T,"Kawada Technologies, Inc.",EQUITY,JPY,japan,"{'raw': 21898608640, 'fmt': '21.899B', 'longFmt': '21,898,608,640'}",160417621,kawada
2989.T,"Tokaido REIT, Inc.",EQUITY,JPY,japan,"{'raw': 21834799104, 'fmt': '21.835B', 'longFmt': '21,834,799,104'}",159950186,tokaido
4743.T,ITFOR Inc.,EQUITY,JPY,japan,"{'raw': 21824638976, 'fmt': '21.825B', 'longFmt': '21,824,638,976'}",159875758,itfor
8624.T,"Ichiyoshi Securities Co., Ltd.",EQUITY,JPY,japan,"{'raw': 21819918336, 'fmt': '21.82B', 'longFmt': '21,819,918,336'}",159841178,ichiyoshi
4331.T,"Take and Give. Needs Co., Ltd",EQUITY,JPY,japan,"{'raw': 21804587008, 'fmt': '21.805B', 'longFmt': '21,804,587,008'}",159728868,"take,and"
3900.T,CrowdWorks Inc.,EQUITY,JPY,japan,"{'raw': 21746046976, 'fmt': '21.746B', 'longFmt': '21,746,046,976'}",159300035,crowdworks
9600.T,I-Net Corp.,EQUITY,JPY,japan,"{'raw': 21743880192, 'fmt': '21.744B', 'longFmt': '21,743,880,192'}",159284162,i-net
7715.T,"Nagano Keiki Co., Ltd.",EQUITY,JPY,japan,"{'raw': 21739268096, 'fmt': '21.739B', 'longFmt': '21,739,268,096'}",159250377,keiki
7294.T,Yorozu Corporation,EQUITY,JPY,japan,"{'raw': 21712181248, 'fmt': '21.712B', 'longFmt': '21,712,181,248'}",159051953,yorozu
6565.T,"Abhotel Co., Ltd.",EQUITY,JPY,japan,"{'raw': 21660317696, 'fmt': '21.66B', 'longFmt': '21,660,317,696'}",158672028,abhotel
6556.T,"Welbe, Inc.",EQUITY,JPY,japan,"{'raw': 21648500736, 'fmt': '21.649B', 'longFmt': '21,648,500,736'}",158585463,welbe
2705.T,"OOTOYA Holdings Co., Ltd.",EQUITY,JPY,japan,"{'raw': 21631182848, 'fmt': '21.631B', 'longFmt': '21,631,182,848'}",158458601,ootoya
5142.T,Achilles Corporation,EQUITY,JPY,japan,"{'raw': 21565988864, 'fmt': '21.566B', 'longFmt': '21,565,988,864'}",157981025,"achilles,corporation"
1938.T,"Nippon Rietec Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 21529511936, 'fmt': '21.53B', 'longFmt': '21,529,511,936'}",157713814,rietec
2359.T,Core Corporation,EQUITY,JPY,japan,"{'raw': 21529030656, 'fmt': '21.529B', 'longFmt': '21,529,030,656'}",157710288,"core,corporation"
5464.T,Mory Industries Inc.,EQUITY,JPY,japan,"{'raw': 21465638912, 'fmt': '21.466B', 'longFmt': '21,465,638,912'}",157245914,mory
4461.T,DKS Co. Ltd.,EQUITY,JPY,japan,"{'raw': 21444245504, 'fmt': '21.444B', 'longFmt': '21,444,245,504'}",157089197,"dks,co"
6697.T,"Techpoint, Inc.",EQUITY,JPY,japan,"{'raw': 21370318848, 'fmt': '21.37B', 'longFmt': '21,370,318,848'}",156547650,techpoint
4611.T,"Dai Nippon Toryo Company,Limited",EQUITY,JPY,japan,"{'raw': 21362855936, 'fmt': '21.363B', 'longFmt': '21,362,855,936'}",156492980,toryo
5985.T,Suncall Corporation,EQUITY,JPY,japan,"{'raw': 21317679104, 'fmt': '21.318B', 'longFmt': '21,317,679,104'}",156162039,suncall
4490.T,VisasQ Inc.,EQUITY,JPY,japan,"{'raw': 21311737856, 'fmt': '21.312B', 'longFmt': '21,311,737,856'}",156118516,visasq
7520.T,"Eco's Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 21280618496, 'fmt': '21.281B', 'longFmt': '21,280,618,496'}",155890552,eco's
6369.T,Toyo Kanetsu K.K.,EQUITY,JPY,japan,"{'raw': 21271519232, 'fmt': '21.272B', 'longFmt': '21,271,519,232'}",155823896,kanetsu
4107.T,ISE Chemicals Corporation,EQUITY,JPY,japan,"{'raw': 21259077632, 'fmt': '21.259B', 'longFmt': '21,259,077,632'}",155732755,"ise,chemicals"
9622.T,"Space Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 21252591616, 'fmt': '21.253B', 'longFmt': '21,252,591,616'}",155685242,"space,coltd"
8203.T,Mr Max Holdings Ltd.,EQUITY,JPY,japan,"{'raw': 21243392000, 'fmt': '21.243B', 'longFmt': '21,243,392,000'}",155617851,"mr,max"
6440.T,Juki Corporation,EQUITY,JPY,japan,"{'raw': 21209362432, 'fmt': '21.209B', 'longFmt': '21,209,362,432'}",155368568,juki
9788.T,"Nac Co., Ltd.",EQUITY,JPY,japan,"{'raw': 21161674752, 'fmt': '21.162B', 'longFmt': '21,161,674,752'}",155019233,"nac,co"
7879.T,Noda Corporation,EQUITY,JPY,japan,"{'raw': 21138059264, 'fmt': '21.138B', 'longFmt': '21,138,059,264'}",154846239,"noda,corporation"
9384.T,Naigai Trans Line Ltd.,EQUITY,JPY,japan,"{'raw': 21060915200, 'fmt': '21.061B', 'longFmt': '21,060,915,200'}",154281122,naigai
6262.T,"Pegasus Sewing Machine Mfg. Co., Ltd.",EQUITY,JPY,japan,"{'raw': 21039388672, 'fmt': '21.039B', 'longFmt': '21,039,388,672'}",154123430,"pegasus,sewing"
9932.T,"Sugimoto & Co., Ltd.",EQUITY,JPY,japan,"{'raw': 20999940096, 'fmt': '21B', 'longFmt': '20,999,940,096'}",153834451,sugimoto
1805.T,Tobishima Corporation,EQUITY,JPY,japan,"{'raw': 20984950784, 'fmt': '20.985B', 'longFmt': '20,984,950,784'}",153724647,tobishima
3991.T,"Wantedly, Inc.",EQUITY,JPY,japan,"{'raw': 20975462400, 'fmt': '20.975B', 'longFmt': '20,975,462,400'}",153655140,wantedly
2830.T,AOHATA Corporation,EQUITY,JPY,japan,"{'raw': 20924366848, 'fmt': '20.924B', 'longFmt': '20,924,366,848'}",153280841,aohata
8150.T,"Sanshin Electronics Co., Ltd.",EQUITY,JPY,japan,"{'raw': 20863981568, 'fmt': '20.864B', 'longFmt': '20,863,981,568'}",152838491,sanshin
7570.T,"Hashimoto Sogyo Holdings Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 20878053376, 'fmt': '20.878B', 'longFmt': '20,878,053,376'}",152941573,sogyo
9450.T,Fibergate Inc.,EQUITY,JPY,japan,"{'raw': 20848289792, 'fmt': '20.848B', 'longFmt': '20,848,289,792'}",152723541,fibergate
8614.T,"Toyo Securities Co., Ltd.",EQUITY,JPY,japan,"{'raw': 20842323968, 'fmt': '20.842B', 'longFmt': '20,842,323,968'}",152679838,"toyo,securities"
